path,pattern,count
docs/audits/fase6/lote-6/facturacion-electronica-requisitos-sar/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/clausulas-abusivas-contratos-como-detectar-honduras/entrada.json,todo,2
docs/audits/fase6/lote-6/clausulas-abusivas-contratos-como-detectar-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/clausulas-abusivas-contratos-como-detectar-honduras/pasada-b.json,todo,2
docs/audits/fase6/lote-6/clausulas-abusivas-contratos-como-detectar-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-6/clausulas-abusivas-contratos-como-detectar-honduras/pasada-a.json,todo,2
docs/audits/fase6/lote-6/problemas-legales-familiares-honduras/entrada.json,todo,2
docs/audits/fase6/lote-6/problemas-legales-familiares-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/problemas-legales-familiares-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-6/problemas-legales-familiares-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-6/como-elegir-abogado-honduras/entrada.json,todo,1
docs/audits/fase6/lote-6/como-elegir-abogado-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/como-elegir-abogado-honduras/pasada-b.json,todo,2
docs/audits/fase6/lote-6/como-elegir-abogado-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-6/como-elegir-abogado-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-6/derechos-consumidor-financiero-honduras-cnbs/entrada.json,placeholder,1
docs/audits/fase6/lote-6/derechos-consumidor-financiero-honduras-cnbs/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/derechos-consumidor-financiero-honduras-cnbs/pasada-b.json,todo,1
docs/audits/fase6/lote-6/derechos-consumidor-financiero-honduras-cnbs/pasada-b.json,placeholder,2
docs/audits/fase6/lote-6/derechos-consumidor-financiero-honduras-cnbs/pasada-a.json,placeholder,1
docs/audits/fase6/lote-6/cobro-deudas-choluteca/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/derechos-laborales-basicos-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/derechos-laborales-basicos-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-6/derechos-laborales-basicos-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-6/derechos-laborales-basicos-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-6/evaluacion-impacto-ambiental-paso-a-paso-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/evaluacion-impacto-ambiental-paso-a-paso-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-6/evaluacion-impacto-ambiental-paso-a-paso-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-6/isv-impuesto-venta-tasas-obligaciones-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/isv-impuesto-venta-tasas-obligaciones-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-6/poder-notarial-honduras-tipos-requisitos/decision-final.json,todo,3
docs/audits/fase6/lote-6/poder-notarial-honduras-tipos-requisitos/decision-final.json,placeholder,1
docs/audits/fase6/lote-6/poder-notarial-honduras-tipos-requisitos/pasada-b.json,placeholder,1
docs/audits/fase6/lote-6/poder-notarial-honduras-tipos-requisitos/pasada-a.json,todo,2
docs/audits/fase6/lote-5/mediacion-familiar-cuando-funciona-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/mediacion-familiar-cuando-funciona-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-5/mediacion-familiar-cuando-funciona-honduras/pasada-b.json,placeholder,14
docs/audits/fase6/lote-5/proteccion-marcas-competencia-desleal/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/proteccion-marcas-competencia-desleal/pasada-b.json,placeholder,1
docs/audits/fase6/lote-5/proteccion-marcas-competencia-desleal/pasada-a.json,placeholder,2
docs/audits/fase6/lote-5/mediacion-vs-juicio-cual-elegir/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/mediacion-vs-juicio-cual-elegir/pasada-b.json,placeholder,8
docs/audits/fase6/lote-5/ejecucion-hipotecaria-honduras-que-hacer/entrada.json,placeholder,1
docs/audits/fase6/lote-5/ejecucion-hipotecaria-honduras-que-hacer/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/ejecucion-hipotecaria-honduras-que-hacer/pasada-b.json,placeholder,5
docs/audits/fase6/lote-5/ejecucion-hipotecaria-honduras-que-hacer/pasada-a.json,placeholder,2
docs/audits/fase6/lote-5/visas-inversion-rentista-pensionado/entrada.json,placeholder,1
docs/audits/fase6/lote-5/visas-inversion-rentista-pensionado/decision-final.json,placeholder,2
docs/audits/fase6/lote-5/visas-inversion-rentista-pensionado/pasada-b.json,placeholder,11
docs/audits/fase6/lote-5/visas-inversion-rentista-pensionado/pasada-a.json,todo,1
docs/audits/fase6/lote-5/visas-inversion-rentista-pensionado/pasada-a.json,placeholder,7
docs/audits/fase6/lote-5/refugio-asilo-solicitarlo/entrada.json,placeholder,1
docs/audits/fase6/lote-5/refugio-asilo-solicitarlo/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/refugio-asilo-solicitarlo/pasada-b.json,todo,1
docs/audits/fase6/lote-5/refugio-asilo-solicitarlo/pasada-b.json,placeholder,2
docs/audits/fase6/lote-5/refugio-asilo-solicitarlo/pasada-a.json,deprecated,4
docs/audits/fase6/lote-5/derechos-de-autor-proteccion-registro-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-5/derechos-de-autor-proteccion-registro-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/derechos-de-autor-proteccion-registro-honduras/pasada-b.json,placeholder,4
docs/audits/fase6/lote-5/derechos-de-autor-proteccion-registro-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-5/guarda-custodia-menores-tipos-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-5/guarda-custodia-menores-tipos-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/guarda-custodia-menores-tipos-honduras/pasada-b.json,placeholder,3
docs/audits/fase6/lote-5/guarda-custodia-menores-tipos-honduras/pasada-a.json,todo,2
docs/audits/fase6/lote-5/guarda-custodia-menores-tipos-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-5/pension-alimenticia-calcular-reclamar-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-5/pension-alimenticia-calcular-reclamar-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/pension-alimenticia-calcular-reclamar-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-5/pension-alimenticia-calcular-reclamar-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-5/incumplimiento-contrato-comercial-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/entrada.json,todo,1
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/entrada.json,placeholder,5
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/decision-final.json,todo,1
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/pasada-b.json,todo,10
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/pasada-b.json,placeholder,4
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/pasada-a.json,todo,7
docs/audits/fase6/lote-5/despido-laboral-honduras-derechos/pasada-a.json,placeholder,2
docs/audits/fase6/lote-5/impuestos-pequenas-empresas-guia-basica-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/impuestos-pequenas-empresas-guia-basica-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-5/impuestos-pequenas-empresas-guia-basica-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/entrada.json,todo,1
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/entrada.json,placeholder,3
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/pasada-b.json,placeholder,11
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/pasada-a.json,todo,2
docs/audits/fase6/lote-5/impuesto-renta-guia-personas-fisicas-honduras/pasada-a.json,placeholder,12
docs/audits/fase6/lote-5/sobreseimiento-definitivo-provisional/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/sobreseimiento-definitivo-provisional/pasada-b.json,placeholder,1
docs/audits/fase6/lote-5/testamentos-sucesiones-herencia-honduras/entrada.json,todo,1
docs/audits/fase6/lote-5/testamentos-sucesiones-herencia-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-5/testamentos-sucesiones-herencia-honduras/pasada-b.json,todo,3
docs/audits/fase6/lote-5/testamentos-sucesiones-herencia-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-5/testamentos-sucesiones-herencia-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-10/contratos-confidencialidad-nda-secreto-comercial-honduras/entrada.json,todo,2
docs/audits/fase6/lote-10/contratos-confidencialidad-nda-secreto-comercial-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-10/contratos-confidencialidad-nda-secreto-comercial-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/contratos-confidencialidad-nda-secreto-comercial-honduras/pasada-a.json,todo,2
docs/audits/fase6/lote-10/contratos-confidencialidad-nda-secreto-comercial-honduras/pasada-a.json,placeholder,2
docs/audits/fase6/lote-10/empleador-no-paga-salario-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/empleador-no-paga-salario-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-10/empleador-no-paga-salario-honduras/pasada-a.json,placeholder,3
docs/audits/fase6/lote-10/preguntas-frecuentes-antes-contratar-abogado-honduras/entrada.json,todo,1
docs/audits/fase6/lote-10/preguntas-frecuentes-antes-contratar-abogado-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/preguntas-frecuentes-antes-contratar-abogado-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-10/como-elegir-buen-abogado-guia-practica-honduras/entrada.json,todo,1
docs/audits/fase6/lote-10/como-elegir-buen-abogado-guia-practica-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/como-elegir-buen-abogado-guia-practica-honduras/pasada-b.json,placeholder,4
docs/audits/fase6/lote-10/como-elegir-buen-abogado-guia-practica-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-10/como-elegir-buen-abogado-guia-practica-honduras/pasada-a.json,placeholder,3
docs/audits/fase6/lote-10/libertad-expresion-redes-sociales-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/permiso-trabajo-extranjeros-honduras/entrada.json,todo,2
docs/audits/fase6/lote-10/permiso-trabajo-extranjeros-honduras/entrada.json,placeholder,2
docs/audits/fase6/lote-10/permiso-trabajo-extranjeros-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/poder-desde-espana-para-tramites-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-10/poder-desde-espana-para-tramites-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/poder-desde-espana-para-tramites-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-10/errores-contratos-civiles-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/errores-contratos-civiles-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-10/accidente-transito-choluteca/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/accidente-transito-choluteca/pasada-b.json,placeholder,1
docs/audits/fase6/lote-10/demanda-laboral-choluteca/entrada.json,placeholder,1
docs/audits/fase6/lote-10/demanda-laboral-choluteca/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/demanda-laboral-choluteca/pasada-a.json,todo,1
docs/audits/fase6/lote-10/como-obtener-rtn-personas-empresas-honduras/entrada.json,todo,1
docs/audits/fase6/lote-10/como-obtener-rtn-personas-empresas-honduras/entrada.json,placeholder,2
docs/audits/fase6/lote-10/como-obtener-rtn-personas-empresas-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/como-obtener-rtn-personas-empresas-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-10/proceso-consulta-legal-pineda/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/proceso-consulta-legal-pineda/pasada-b.json,placeholder,1
docs/audits/fase6/lote-10/proceso-consulta-legal-pineda/pasada-a.json,todo,1
docs/audits/fase6/lote-10/elegir-bufete-multidisciplinario-ventajas-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-10/elegir-bufete-multidisciplinario-ventajas-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/constituir-empresa-guia-paso-a-paso-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-10/constituir-empresa-guia-paso-a-paso-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-10/constituir-empresa-guia-paso-a-paso-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-10/constituir-empresa-guia-paso-a-paso-honduras/pasada-a.json,placeholder,2
docs/audits/fase6/lote-10/hondurenos-espana-documentos/decision-final.json,placeholder,1
docs/audits/fase6/lote-12/adopcion-requisitos-proceso-honduras/entrada.json,todo,1
docs/audits/fase6/lote-12/adopcion-requisitos-proceso-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-12/importar-mercancias-guia-aduanera/entrada.json,placeholder,1
docs/audits/fase6/lote-12/cuando-necesito-abogado-penalista-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-12/pension-alimenticia-porcentaje-honduras-2026/entrada.json,placeholder,3
docs/audits/fase6/lote-12/pension-alimenticia-porcentaje-honduras-2026/pasada-b.json,placeholder,2
docs/audits/fase6/lote-12/pension-alimenticia-porcentaje-honduras-2026/pasada-a.json,placeholder,2
docs/audits/fase6/lote-12/contratos-arrendamiento-derechos-obligaciones-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-12/residencia-temporal-requisitos-plazos-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-12/abogado-penalista-sur-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-12/abogado-penalista-sur-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-12/habeas-corpus-cuando-interponer-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-11/herencias-transfronterizas-bienes/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/creditos-reestructuracion-deudas/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/creditos-reestructuracion-deudas/pasada-b.json,todo,2
docs/audits/fase6/lote-11/creditos-reestructuracion-deudas/pasada-a.json,todo,2
docs/audits/fase6/lote-11/despido-injustificado-honduras-derechos-trabajador/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/nacionalidad-espanola-para-hondurenos-residencia-plazos/entrada.json,todo,1
docs/audits/fase6/lote-11/nacionalidad-espanola-para-hondurenos-residencia-plazos/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/tramites-notariales-frecuentes-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/naturalizacion-nacionalidad-hondurena/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/naturalizacion-nacionalidad-hondurena/pasada-b.json,todo,1
docs/audits/fase6/lote-11/naturalizacion-nacionalidad-hondurena/pasada-a.json,todo,1
docs/audits/fase6/lote-11/calcular-liquidacion-laboral-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-11/calcular-liquidacion-laboral-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/calcular-liquidacion-laboral-honduras/pasada-b.json,todo,3
docs/audits/fase6/lote-11/calcular-liquidacion-laboral-honduras/pasada-a.json,todo,3
docs/audits/fase6/lote-11/medidas-sustitutivas-prision-preventiva-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/tramites-legales-nacaome/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/servicios-legales-empresas-sur-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/divorcio-choluteca/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/sanciones-administrativas-como-defenderse-honduras/entrada.json,todo,1
docs/audits/fase6/lote-11/sanciones-administrativas-como-defenderse-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-11/despido-empleados-publicos-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/elegir-bufete-abogados-nacaome/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/elegir-bufete-abogados-nacaome/pasada-b.json,placeholder,4
docs/audits/fase6/lote-8/despido-empleados-publicos-procedencia-defensa-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/derechos-consumidor-financiero-cnbs-honduras/entrada.json,todo,2
docs/audits/fase6/lote-8/derechos-consumidor-financiero-cnbs-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-8/derechos-consumidor-financiero-cnbs-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/derechos-consumidor-financiero-cnbs-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-8/arraigo-social-laboral-hondurenos-espana/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/arraigo-social-laboral-hondurenos-espana/pasada-b.json,todo,1
docs/audits/fase6/lote-8/arraigo-social-laboral-hondurenos-espana/pasada-b.json,placeholder,3
docs/audits/fase6/lote-8/arraigo-social-laboral-hondurenos-espana/pasada-a.json,todo,2
docs/audits/fase6/lote-8/pineda-asociados-bufete-multidisciplinario-honduras/entrada.json,placeholder,4
docs/audits/fase6/lote-8/pineda-asociados-bufete-multidisciplinario-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/sar-notifica-fiscalizacion-que-hacer-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/ejecucion-hipotecaria-que-hacer-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-8/ejecucion-hipotecaria-que-hacer-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/ejecucion-hipotecaria-que-hacer-honduras/pasada-b.json,todo,1
docs/audits/fase6/lote-8/ejecucion-hipotecaria-que-hacer-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-8/elegir-tipo-sociedad-empresa-honduras/entrada.json,todo,1
docs/audits/fase6/lote-8/elegir-tipo-sociedad-empresa-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/elegir-tipo-sociedad-empresa-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-8/elegir-tipo-sociedad-empresa-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-8/presentar-denuncia-conadeh-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/presentar-denuncia-conadeh-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-8/presentar-denuncia-conadeh-honduras/pasada-a.json,placeholder,2
docs/audits/fase6/lote-8/divorcio-express-mutuo-acuerdo-honduras/entrada.json,todo,1
docs/audits/fase6/lote-8/divorcio-express-mutuo-acuerdo-honduras/entrada.json,placeholder,1
docs/audits/fase6/lote-8/divorcio-express-mutuo-acuerdo-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/divorcio-express-mutuo-acuerdo-honduras/pasada-b.json,placeholder,1
docs/audits/fase6/lote-8/divorcio-express-mutuo-acuerdo-honduras/pasada-a.json,todo,1
docs/audits/fase6/lote-8/divorcio-express-mutuo-acuerdo-honduras/pasada-a.json,placeholder,1
docs/audits/fase6/lote-8/tarjetas-credito-intereses-cargos-defensa-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/tarjetas-credito-intereses-cargos-defensa-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-8/derecho-de-peticion-instituciones-honduras/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/derecho-de-peticion-instituciones-honduras/pasada-b.json,placeholder,2
docs/audits/fase6/lote-8/asuntos-familiares-honduras-espana/entrada.json,todo,2
docs/audits/fase6/lote-8/asuntos-familiares-honduras-espana/entrada.json,placeholder,1
docs/audits/fase6/lote-8/asuntos-familiares-honduras-espana/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/asuntos-familiares-honduras-espana/pasada-b.json,placeholder,5
docs/audits/fase6/lote-8/asuntos-familiares-honduras-espana/pasada-a.json,todo,2
docs/audits/fase6/lote-8/asuntos-familiares-honduras-espana/pasada-a.json,placeholder,1
docs/audits/fase6/lote-8/hondurenos-en-espana-guia-legal-completa/decision-final.json,placeholder,1
docs/audits/fase6/lote-8/hondurenos-en-espana-guia-legal-completa/pasada-b.json,todo,1
docs/audits/fase6/lote-8/hondurenos-en-espana-guia-legal-completa/pasada-b.json,placeholder,3
docs/audits/fase6/lote-8/hondurenos-en-espana-guia-legal-completa/pasada-a.json,placeholder,2
docs/audits/fase6/lote-8/derechos-del-detenido-guia-constitucional-honduras/decision-final.json,placeholder,1
docs/audits/fase7/_tmp/compraventa-inmuebles-aspectos-legales-honduras.json,placeholder,1
docs/audits/fase7/_tmp/demanda-laboral-choluteca.json,placeholder,1
docs/audits/fase7/_tmp/danos-perjuicios-indemnizacion-honduras.json,todo,1
docs/audits/fase7/_tmp/pension-alimenticia-porcentaje-honduras-2026.json,placeholder,3
docs/audits/fase7/_tmp/como-elegir-abogado-honduras.json,todo,1
docs/audits/fase7/_tmp/pineda-asociados-bufete-multidisciplinario-honduras.json,placeholder,4
docs/audits/fase7/_tmp/pension-alimenticia-honduras-guia-completa.json,placeholder,1
docs/audits/fase7/_tmp/cuando-prescribe-delito-en-honduras.json,placeholder,2
docs/audits/fase7/_tmp/divorcio-honduras-guia-completa.json,todo,1
docs/audits/fase7/_tmp/divorcio-honduras-guia-completa.json,placeholder,2
docs/audits/fase7/_tmp/titulos-valores-cheques-sin-fondo-honduras.json,todo,2
docs/audits/fase7/_tmp/defensa-sar-choluteca.json,todo,1
docs/audits/fase7/_tmp/impuesto-renta-personas-fisicas-honduras.json,placeholder,4
docs/audits/fase7/_tmp/preguntas-frecuentes-antes-contratar-abogado-honduras.json,todo,1
docs/audits/fase7/_tmp/asuntos-familiares-honduras-espana.json,todo,2
docs/audits/fase7/_tmp/asuntos-familiares-honduras-espana.json,placeholder,1
docs/audits/fase7/_tmp/abogado-familia-choluteca.json,placeholder,1
docs/audits/fase7/_tmp/jornada-laboral-horas-extra-descansos-honduras.json,placeholder,1
docs/audits/fase7/lote-A/decisiones-finales.json,placeholder,2
docs/audits/fase7/lote-I/diferencia-denuncia-querella-acusacion-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/abogado-laboral-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/cuando-necesito-abogado-penalista-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/como-elegir-abogado-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/accidente-transito-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/pension-alimenticia-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/pension-alimenticia-porcentaje-honduras-2026/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/medidas-sustitutivas-prision-preventiva-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/derechos-detenido-honduras-guia-constitucional/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/audiencia-inicial-proceso-penal-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/cobro-deudas-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/tramites-legales-nacaome/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/demanda-laboral-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-I/despido-laboral-honduras-guia-completa/legal-a.json,placeholder,1
docs/audits/fase7/lote-E/derechos-consumidor-financiero-honduras-cnbs/legal-a.json,placeholder,1
docs/audits/fase7/lote-E/reagrupacion-familiar-hondurenos-espana/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/estafas-fraudes-tipos-penales-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/preguntas-frecuentes-antes-contratar-abogado-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/delitos-mas-comunes-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/pineda-asociados-bufete-multidisciplinario-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/que-hacer-si-me-detienen-en-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/errores-contratos-civiles-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/pension-alimenticia-honduras-guia-completa/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/abogado-empresas-san-lorenzo/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/abogado-familia-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/usucapion-prescripcion-adquisitiva-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/servicios-legales-empresas-sur-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/proceso-consulta-legal-pineda/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/divorcio-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/abogado-civil-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-H/divorcio-honduras-guia-completa/legal-a.json,placeholder,1
docs/audits/fase7/lote-B/creditos-reestructuracion-deudas/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/derechos-de-autor-proteccion-registro-honduras/legal-b.json,placeholder,2
docs/audits/fase7/lote-B/importar-china-guia-aduanera/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/contratos-trabajo-tipos-clausulas-honduras/legal-b.json,todo,1
docs/audits/fase7/lote-B/contratos-trabajo-tipos-clausulas-honduras/legal-b.json,placeholder,5
docs/audits/fase7/lote-B/poder-legal-honduras-cuando-se-necesita/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/facturacion-electronica-requisitos-sar/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/licencia-ambiental-categorias-plazos-honduras/legal-b.json,placeholder,2
docs/audits/fase7/lote-B/expropiacion-forzosa-derechos-propietario-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/residencia-temporal-requisitos-plazos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/allanamiento-ilegal-violacion-domicilio-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-B/recursos-sentencia-penal-apelacion-casacion-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/mediacion-familiar-cuando-funciona-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/registro-medicamentos-productos-farmaceuticos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/prescripcion-deudas-plazos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/incumplimiento-contrato-comercial-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/importar-mercancias-guia-aduanera/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/antejuicio-en-honduras/legal-b.json,todo,1
docs/audits/fase7/lote-C/antejuicio-en-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-C/derechos-indigenas-consulta-previa-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-D/arbitraje-honduras-guia-completa/seo-geo.json,todo,1
docs/audits/fase7/lote-D/habilitacion-clinicas-hospitales/legal-b.json,placeholder,1
docs/audits/fase7/lote-D/fianza-medidas-cautelares-proceso-penal-honduras/legal-b.json,todo,1
docs/audits/fase7/lote-D/fianza-medidas-cautelares-proceso-penal-honduras/legal-a.json,todo,1
