id,source_file,source_row_or_section,path_or_object,domain,original_priority,original_recommendation,current_status,current_evidence,decision,implementation_commit,tests,remaining_action,risk,production_required
ANN-INVENTORY-2375,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2376,docs/audits/fase7/lote-F/lavado-activos-obligaciones/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=72961650f630da5cfc20376370a59f5bb54d7d47af0b6549e9c8db3b108026f0. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2376,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2377,docs/audits/fase7/lote-F/lavado-activos-obligaciones/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=425f7166bd644b2c2c0166845c6fbce9cd4264020439a1002c1fedd25c0be09b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2377,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2378,docs/audits/fase7/lote-F/lavado-activos-obligaciones/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=4ec70223c75977d7390e0fffac9376c2381163fc9d99c684e8187dedd8bc6af0. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2378,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2379,docs/audits/fase7/lote-F/lavado-activos-obligaciones/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f09cc93e3f03f31f77c53afb7faf17aa47f1d5b3122aeddc75e6d93c9994aaf5. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2379,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2380,docs/audits/fase7/lote-F/refugio-asilo-solicitarlo/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a15dd1142848fb8768debb194ad0cd48666b16e8c7451645680137defc56c405. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2380,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2381,docs/audits/fase7/lote-F/refugio-asilo-solicitarlo/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=26a1e395b54b43e515287032e54f05f7286eb58b0d5dad088cb1af921cb55a68. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2381,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2382,docs/audits/fase7/lote-F/refugio-asilo-solicitarlo/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=3baa7b685c39790adbcfd78d17bbe7eff1f0fd8bf53556670a5c2eb231cdf402. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2382,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2383,docs/audits/fase7/lote-F/refugio-asilo-solicitarlo/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=36b303bd31532fe613b747cd41f44ea9477bb00099b745201c1d15ae6809a616. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2383,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2384,docs/audits/fase7/lote-F/devolucion-impuestos-como-solicitarla-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=bbf2f043a21a7041af993290120d765586b4528fb84734cb2695925777dcd2b6. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2384,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2385,docs/audits/fase7/lote-F/devolucion-impuestos-como-solicitarla-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=d5fca50c10343bf82c2ade8aa15f3fbf352c1fcdc5f612cfa18bfbee5ff96ab3. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2385,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2386,docs/audits/fase7/lote-F/devolucion-impuestos-como-solicitarla-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f9006b6995d3544b31e3477eb5d3359d8d961bcebad2143d98282cbd5bc0286d. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2386,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2387,docs/audits/fase7/lote-F/devolucion-impuestos-como-solicitarla-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f1b5431523617190feb74bbf0cc101cff8f34bbc5b792909b35e2e228857a06c. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2387,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2388,docs/audits/fase7/lote-F/contratos-franquicia-aspectos/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a5321458ed561b8e1420522334d8f75f774fa8eb5fe69b82dc8dd6d4b8462478. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2388,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2389,docs/audits/fase7/lote-F/contratos-franquicia-aspectos/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=d1b632670198480615b0c452096da782ba79418aebb999eb48e345dc4bb206f6. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2389,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2390,docs/audits/fase7/lote-F/contratos-franquicia-aspectos/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=ff66e00565433e8d56eaaf80ecf0a5fc48890d505bcfdc7b35aa79a7b56c5191. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2390,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2391,docs/audits/fase7/lote-F/contratos-franquicia-aspectos/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=bd325cc80885f18b19e43a98e0b538f29a98bdad014595b1474cbf67c32132ec. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2391,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2392,docs/audits/fase7/lote-F/poder-desde-espana-para-tramites-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=4b2ba11a20e5a66b9ef1a031aaf40d833a32163fb6ed36af0f5aa1ac88f5d154. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2392,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2393,docs/audits/fase7/lote-F/poder-desde-espana-para-tramites-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=ffccda68c53c0e4809cc681a22c7c47028ce42cee9682210f299a4828e76eb6c. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2393,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2394,docs/audits/fase7/lote-F/poder-desde-espana-para-tramites-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=348ced9f563905ec23508302979c1262838871188dffc7e72d86d019489a0a38. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2394,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2395,docs/audits/fase7/lote-F/poder-desde-espana-para-tramites-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1df42cc0ab988c9aa451572d3a666733bd1ab7c93a39c712cc180ef8c0b6ff51. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2395,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2396,docs/audits/fase7/lote-F/importaciones-san-lorenzo/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=0e456d62af2041db99b4a15d5af09e1f2dc4ac15de0f7b2d9811f76458383b79. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2396,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2397,docs/audits/fase7/lote-F/importaciones-san-lorenzo/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=b001f58217580ec10f4847333616f5c5cdad68779c2eaea30e175e87783c174c. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2397,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2398,docs/audits/fase7/lote-F/importaciones-san-lorenzo/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=02f77cd676b41ecbccc5ef3d166de3ba92e5302b3d1291c61a46600deacca667. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2398,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2399,docs/audits/fase7/lote-F/importaciones-san-lorenzo/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=5a5c1c0a641b317460612e718b879d86421b6600685c389512fe753489db069e. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2399,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2400,docs/audits/fase7/lote-F/nacionalidad-espanola-para-hondurenos-residencia-plazos/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=72cce8221b6def6e5fd6922dc8e8949873b4b18ab88fd355d96f2daf935e3b45. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2400,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2401,docs/audits/fase7/lote-F/nacionalidad-espanola-para-hondurenos-residencia-plazos/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=1ed023641e31e5c52d2f266a08cf20a263c367fd46a6aadc98ac88b3278add0f. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2401,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2402,docs/audits/fase7/lote-F/nacionalidad-espanola-para-hondurenos-residencia-plazos/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=3857d574b43b17064ad9e3131fb8b1448845ec1e95a9bee8ce916251cab842cd. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2402,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2403,docs/audits/fase7/lote-F/nacionalidad-espanola-para-hondurenos-residencia-plazos/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=13902bf720762ba4f016d1cf0eb340e8c9753d6f4a04ec29a95217763cd3261b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2403,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2404,docs/audits/fase7/lote-F/clausulas-abusivas-contratos-como-detectar-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=58e12dd9e798ffd5da189eed0b74c4b434b164ff1ec16447234480ed6ab71127. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2404,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2405,docs/audits/fase7/lote-F/clausulas-abusivas-contratos-como-detectar-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=349996f83df0b55afa357f93ba32511ba6e0661c31c4ce03b889b0debbfa31c5. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2405,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2406,docs/audits/fase7/lote-F/clausulas-abusivas-contratos-como-detectar-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=2f1bd315f0c9e5be3543668c07197dab128a84cb909ea19e0310f990aad628e4. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2406,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2407,docs/audits/fase7/lote-F/clausulas-abusivas-contratos-como-detectar-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=78299b60ab3008709928e6ef024d08853eae64b9e7b1ff50141245d4d1049cb7. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2407,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2408,docs/audits/fase7/lote-F/violencia-domestica-ruta-legal-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=9e73df8ac972d12f880b006be90481e719d31a5bdb3e1c634b9bdcbaf000e9ba. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2408,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2409,docs/audits/fase7/lote-F/violencia-domestica-ruta-legal-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a6d2c881683624762e6c22d2da69bb22df399cf00f632c7bdb946fca7f5c9d7f. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2409,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2410,docs/audits/fase7/lote-F/violencia-domestica-ruta-legal-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f29c62045695a264b58df0037793aec419352326dfad5059610ef933ee3f6f45. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2410,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2411,docs/audits/fase7/lote-F/violencia-domestica-ruta-legal-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=f235d673eb83704022a15fa1ae03f891151f2f42f509b03375f674d0a7cb67b3. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2411,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2412,docs/audits/fase7/lote-F/como-obtener-rtn-personas-empresas-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=31d7fba971ea9005821ea41987dbf0afb9ce1af178bd57e344ea56bbd48aef53. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2412,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2413,docs/audits/fase7/lote-F/como-obtener-rtn-personas-empresas-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=e7c0b39e673fdefacf3cbd4b540edcb0670113ec64eb4fc6242987d5e8422fef. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2413,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2414,docs/audits/fase7/lote-F/como-obtener-rtn-personas-empresas-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=752d6baf189aa59db9c74c39b3edaa8b2f1a3cf0c3cec122b3fc348c88729028. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2414,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2415,docs/audits/fase7/lote-F/como-obtener-rtn-personas-empresas-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a6e09ec6770b7ccb5fbf3485444496ec61c8d440d90471a872d62a46f357f4a7. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2415,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2416,docs/audits/fase7/lote-F/abogado-penalista-sur-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=82e1c369b723a1f5ba34c7ffed40e6e7b5c458333b3153cd7754d171f117674e. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2416,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2417,docs/audits/fase7/lote-F/abogado-penalista-sur-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=980bebd2bddcbe2823a2b7b6f8f6d81cae2b4da0a00eda583938f0a235eec5ff. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2417,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2418,docs/audits/fase7/lote-F/abogado-penalista-sur-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=4daa54f5a54bd9ad55ea874e77d8c7f55973cd74b668d7bf5db6dfa91ba964e1. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2418,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2419,docs/audits/fase7/lote-F/abogado-penalista-sur-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=a5cdeedc277bfb0ae2bee5a1f679d044b1eeabbacdf3abb71c017a0568166d85. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2419,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2420,docs/audits/fase7/lote-F/central-riesgos-honduras-consultar-impugnar/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=eaadbe4da70c298aa8805f9504b777400fe668f836fcaedbb40d89cf98d1e1c7. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2420,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2421,docs/audits/fase7/lote-F/central-riesgos-honduras-consultar-impugnar/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=fb8110168d9717af63d2d8efe670d57be3d243f7d54def453396373f3fe575b3. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2421,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2422,docs/audits/fase7/lote-F/central-riesgos-honduras-consultar-impugnar/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=2eb0bb784665859346e6727e0cfaaee5f65dfbae647d6e9a705185d50ccd030d. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2422,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2423,docs/audits/fase7/lote-F/central-riesgos-honduras-consultar-impugnar/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=261b6931f6e76700e652b8e0e9dcd89c89c628a8ba6bb139b7ee25d048f755ed. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2423,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2424,docs/audits/fase7/lote-F/habeas-corpus-cuando-interponer-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=5a4d12540c09fbcbda7a6ed02a7e2b02ee27c72830526acd84c5c4d4c21488cf. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2424,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2425,docs/audits/fase7/lote-F/habeas-corpus-cuando-interponer-honduras/decision-final.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=cb5efa7f055f38626ec775ec6890b151459e9d3a2225eaa68d0e7d5461531179. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2425,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2426,docs/audits/fase7/lote-F/habeas-corpus-cuando-interponer-honduras/legal-a.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=ed7faf34fb8282bda1eec58663bbe191e5509d141a91d9d2743b480125e1f64b. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2426,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2427,docs/audits/fase7/lote-F/habeas-corpus-cuando-interponer-honduras/ux-produccion.json,documentation,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=4339f8458efeee785ad35a66979ebf8676dc99781fa3980b97610e4544167dd9. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
ANN-INVENTORY-2427,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/inventory.csv,2428,docs/audits/fase7/lote-F/isv-impuesto-venta-tasas-obligaciones-honduras/seo-geo.json,public-web,P2,Reconciliar evidencia histórica de inventory.csv contra HEAD.,KEEP,"Archivo versionado en HEAD; sha256=53d30b519cb2bcc28c219b139c28b69e15b8d1fcff184282545071281d61ed1f. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
