id,slug,url,title_db,title_rendered,meta_title,meta_description,h1,category,primary_intent,primary_query,author_current,author_proposed,reviewer_current,reviewer_proposed,legal_review_status_raw,legal_review_status_normalized,date_modified,published,indexable,sitemap,word_count,source_count,official_source_count,internal_links,service_link,canonical_target,body_hash,clicks,impressions,ctr,position,action
d210688e-dcf5-4fcf-b724-3c26fe658070,clausulas-abusivas-contratos-como-detectar-honduras,https://www.pinedayasociadoshn.com/blog/derecho-civil/clausulas-abusivas-contratos-como-detectar-honduras,Cláusulas abusivas en Honduras,Cláusulas abusivas en Honduras,Cláusulas Abusivas Honduras: Anulación y Defensa,Detecte y anule cláusulas abusivas en contratos en Honduras. Conozca sus derechos y los pasos legales para defenderse. ¡Consulte a nuestros abogados!,Cláusulas abusivas en Honduras,derecho-civil,informational,cláusulas abusivas código civil y comercial,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-07T18:39:02.778Z,true,false,false,861,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-civil/clausulas-abusivas-contratos-como-detectar-honduras,5fd4a6a8b4069757ed77f5552c43bced5f5b8da48c2a69fc25afde573a417524,0,1,0.0000,4.00,NOINDEX_PENDING_REVIEW
870950d2-9d38-4ba3-beb9-586245f62df7,abogado-penalista-sur-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/abogado-penalista-sur-honduras,Abogado Penalista en el Sur de Honduras,Abogado Penalista en el Sur de Honduras,Abogado Penalista Sur Honduras,"Descubra por qué un abogado penalista local en el sur de Honduras (Nacaome, Choluteca) es clave para su defensa. Conozca las ventajas de la cercanía y el",Abogado Penalista en el Sur de Honduras,derecho-penal,informational,,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-26T16:08:50.420Z,true,false,false,831,3,0,3,,https://www.pinedayasociadoshn.com/blog/derecho-penal/abogado-penalista-sur-honduras,9449f7336feb57744dc6a6bc75ddaf526ed7e2059b605b2643c299505649bff8,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
acafef03-84b8-43a5-8740-97f35b3c3df0,importar-mercancias-guia-aduanera,https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importar-mercancias-guia-aduanera,Guía completa para importar a Honduras,Guía completa para importar a Honduras,Importar a Honduras: Requisitos,"Guía completa sobre requisitos, impuestos (DAI, ISV) y despacho aduanero para importar a Honduras. Asesoría legal para importadores.",Guía completa para importar a Honduras,derecho-aduanero,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,needs_human_review,lawyer_review_pending,2026-07-27T00:20:34.468Z,true,false,false,838,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importar-mercancias-guia-aduanera,03f41c872342ff33e968556bf5735efde69f3f0f1be321b202af2ea18c2e4e7d,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
e4e50b5e-be89-4383-8a9b-52ee0539326d,arbitraje-honduras-guia-completa,https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/arbitraje-honduras-guia-completa,Arbitraje en Honduras: ¿Cuándo Conviene? Todo lo,Arbitraje en Honduras: ¿Cuándo Conviene? Todo lo,Arbitraje en Honduras: ¿Cuándo Conviene? Todo lo,"Descubra cuándo el arbitraje comercial en Honduras es la mejor opción. Conozca la Ley, los centros de arbitraje como la CCIT, ventajas, costos y la",Arbitraje en Honduras: ¿Cuándo Conviene? Todo lo,conciliacion-arbitraje,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:58:19.718Z,true,false,false,628,0,0,2,,https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/arbitraje-honduras-guia-completa,962982abb9b22c9803047656d991b0e77e06470c74be58e575b224ad5c241c97,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
be94657d-01d3-4841-82c9-c2c532ce996e,contratos-franquicia-aspectos,https://www.pinedayasociadoshn.com/blog/derecho-mercantil/contratos-franquicia-aspectos,Contratos de Franquicia en Honduras: Guia Legal,Contratos de Franquicia en Honduras: Guia Legal,Contratos de Franquicia en Honduras,"Entienda los contratos de franquicia en Honduras: cláusulas esenciales, riesgos y protección legal. Asesoría experta en derecho mercantil.",Contratos de Franquicia en Honduras: Guia Legal,derecho-mercantil,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-07T18:39:05.952Z,true,false,false,964,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-mercantil/contratos-franquicia-aspectos,155d76544c53a84c55cf9241322f60b3f610d45146ab4f47c274a862bf659441,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
04883cb1-10b2-48d5-aaa1-bf740a1a4dc5,contratos-arrendamiento-derechos-obligaciones-honduras,https://www.pinedayasociadoshn.com/blog/derecho-civil/contratos-arrendamiento-derechos-obligaciones-honduras,Contratos de Arrendamiento en Honduras,Contratos de Arrendamiento en Honduras,Arrendamiento en Honduras: derechos y obligaciones,"Conozca los derechos y obligaciones de inquilinos y propietarios en Honduras: contrato, depósito, reparaciones, mora y desalojo.",Contratos de Arrendamiento en Honduras,derecho-civil,informational,depósito de renta código civil,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-26T07:43:27.540Z,true,false,false,523,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-civil/contratos-arrendamiento-derechos-obligaciones-honduras,c045ac534bc21269ae1c1f511a28acbfe3885839ce63f64ea36a7a8561a9b26d,0,1,0.0000,8.00,NOINDEX_PENDING_REVIEW
b23cb63b-2fc0-446f-ba65-9bc4a80ae485,riesgos-profesionales-accidentes,https://www.pinedayasociadoshn.com/blog/derecho-laboral/riesgos-profesionales-accidentes,Accidentes Laborales en Honduras: Cobertura Legal,Accidentes Laborales en Honduras: Cobertura Legal,Accidentes Laborales Honduras: Cobertura Legal y,"Conozca sus derechos ante accidentes y enfermedades laborales en Honduras. Cobertura del IHSS, obligaciones del empleador y acciones legales. Asesoría",Accidentes Laborales en Honduras: Cobertura Legal,derecho-laboral,informational,,Pineda y Asociados,Emil Barahona,,Thania Marlene Paz,reviewed,lawyer_review_pending,2026-07-07T18:39:27.336Z,true,false,false,1191,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-laboral/riesgos-profesionales-accidentes,f42af8b7c5443658b31711b8a474692f3226d1f7559073d619fb701c60fccf80,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
b470673a-4489-422a-bc61-5b3309916a3e,abogado-empresas-san-lorenzo,https://www.pinedayasociadoshn.com/blog/derecho-mercantil/abogado-empresas-san-lorenzo,Abogado Empresarial en San Lorenzo,Abogado Empresarial en San Lorenzo,Abogado Empresarial San Lorenzo,"Asesoría legal para empresas en San Lorenzo, Honduras. Constitución de sociedades, contratos, cumplimiento tributario y laboral. ¡Contáctenos!",Abogado Empresarial en San Lorenzo,derecho-mercantil,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-07T18:38:56.303Z,true,false,false,758,1,0,2,,https://www.pinedayasociadoshn.com/blog/derecho-mercantil/abogado-empresas-san-lorenzo,928daf427759cf571ce97b40b3c7aff9d9eea70b737131f757bc4d6c7ae6caa2,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
0bcd20a7-0b04-405b-8367-bf20ab018c33,derechos-consumidor-financiero-honduras-cnbs,https://www.pinedayasociadoshn.com/blog/derecho-bancario/derechos-consumidor-financiero-honduras-cnbs,Derechos del consumidor financiero en Honduras,Derechos del consumidor financiero en Honduras,Derechos Consumidor Financiero Honduras,Conozca sus derechos como consumidor financiero en Honduras. Aprenda a reclamar ante bancos y la CNBS por cobros indebidos o prácticas abusivas.,Derechos del consumidor financiero en Honduras,derecho-bancario,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:58:20.361Z,true,false,false,933,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-bancario/derechos-consumidor-financiero-honduras-cnbs,8b0f314f0dcb4f21d9b92a184d88d9dc0c214e84dcf459df0a3caa303cba731f,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
f85fc7d9-14bc-4a5a-896b-b0a83e638466,cobro-deudas-choluteca,https://www.pinedayasociadoshn.com/blog/derecho-civil/cobro-deudas-choluteca,Cobro Judicial de Deudas en Choluteca,Cobro Judicial de Deudas en Choluteca,Cobro Judicial de Deudas en Choluteca,"Recupere sus deudas judicialmente en Choluteca. Conozca el proceso, plazos y base legal en Honduras. Abogados expertos cobran solo si usted cobra.",Cobro Judicial de Deudas en Choluteca,derecho-civil,informational,cobro judicial,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-07T18:40:15.123Z,true,false,false,1039,1,0,5,,https://www.pinedayasociadoshn.com/blog/derecho-civil/cobro-deudas-choluteca,5d1cc1ba0adcf2e7ec56be11e966b57ae1a7c27f194bec0f585f55c21c36e903,0,2,0.0000,8.50,NOINDEX_PENDING_REVIEW
35d04632-58e0-43b4-8301-f3d358954bfc,problemas-legales-familiares-honduras,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/problemas-legales-familiares-honduras,Problemas legales familiares en Honduras: guía práctica...,Problemas legales familiares en Honduras: guía práctica...,Problemas legales familiares en Honduras,"Divorcio, pensión alimenticia, custodia de hijos y sucesiones. Conozca sus derechos y los pasos concretos para resolver conflictos familiares en Honduras.",Problemas legales familiares en Honduras: guía práctica...,derecho-de-familia,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-06-20T10:00:50.739Z,false,false,false,986,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/problemas-legales-familiares-honduras,f29b985d4c0068c17ac7f63b92028f7a66562d68d07c6805d0ea609ad0d5f7bb,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
8b84c13e-1210-4aca-9c62-3991e185a2c3,facturacion-electronica-requisitos-sar,https://www.pinedayasociadoshn.com/blog/tributario/facturacion-electronica-requisitos-sar,Facturación Electrónica en Honduras,Facturación Electrónica en Honduras,Facturación electrónica Honduras: requisitos SAR,"Conozca los requisitos, obligados, modalidades y controles del SAR relacionados con la facturación electrónica en Honduras.",Facturación Electrónica en Honduras,tributario,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-26T07:43:28.164Z,true,false,false,659,0,0,0,,https://www.pinedayasociadoshn.com/blog/tributario/facturacion-electronica-requisitos-sar,ed827aa2a56aa23bdbb4d380fc63195a4ccaec79d4fc4c2a103e391ead1cb792,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
2e4415a0-a0d9-4a0f-939d-0ca49b24034d,adopcion-requisitos-proceso-honduras,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/adopcion-requisitos-proceso-honduras,Adopción en Honduras: Requisitos y Proceso,Adopción en Honduras: Requisitos y Proceso,Adopción en Honduras: Requisitos y Proceso Legal,"Descubra los requisitos, etapas y base legal para la adopción en Honduras. Asesoría legal especializada para proteger el interés superior del menor.",Adopción en Honduras: Requisitos y Proceso,derecho-de-familia,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-27T00:20:35.366Z,true,false,false,794,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/adopcion-requisitos-proceso-honduras,3c2c7cd60aecd69fb136b1b7c167ebaac98b6a9a8969041e1fdfed2a2736164a,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
62ef4cfe-0b17-47fd-8fea-e2969ce45d74,herencias-honduras-fallece-familiar,https://www.pinedayasociadoshn.com/blog/derecho-civil/herencias-honduras-fallece-familiar,Herencias en Honduras: ¿qué hacer cuando fallece un...,Herencias en Honduras: ¿qué hacer cuando fallece un...,Herencias en Honduras: ¿Falleció un Familiar?,"Pasos legales tras el fallecimiento de un familiar en Honduras. Sucesión testada e intestada, plazos, documentación necesaria y asesoría legal.",Herencias en Honduras: ¿qué hacer cuando fallece un...,derecho-civil,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-06-20T10:00:50.739Z,false,false,false,999,0,0,6,,https://www.pinedayasociadoshn.com/blog/derecho-civil/herencias-honduras-fallece-familiar,c50434fa451cd57fd8fac97627bab0d00255042f86dcb16980dcc534248d70a5,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
a4e10c8f-07ac-497e-ba8c-80c3ac4f0857,reagrupacion-familiar-hondurenos-espana,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/reagrupacion-familiar-hondurenos-espana,Reagrupación familiar en España para hondureños,Reagrupación familiar en España para hondureños,Reagrupación Familiar España para Hondureños,"Guía completa sobre reagrupación familiar en España para hondureños. Requisitos de ingresos, vivienda y proceso paso a paso. Consulte a expertos.",Reagrupación familiar en España para hondureños,hondurenos-en-espana,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:25.059Z,true,false,false,797,0,0,0,,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/reagrupacion-familiar-hondurenos-espana,8a0940ea8b1335bbac0ac2ba46afd65c5b1b0694245001884ecca8c4675a7302,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
3c2c982a-f05e-47e9-b19f-3ad4e9428556,allanamiento-ilegal-violacion-domicilio-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/allanamiento-ilegal-violacion-domicilio-honduras,Allanamiento Ilegal en Honduras - ¿Qué Hacer?,Allanamiento Ilegal en Honduras - ¿Qué Hacer?,Allanamiento Ilegal en Honduras - ¿Qué Hacer?,"Horario, orden judicial, urgencia y derechos ante un registro o allanamiento ilegal de una vivienda en Honduras.",Allanamiento Ilegal en Honduras - ¿Qué Hacer?,derecho-penal,informational,,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-27T07:45:07.616Z,true,false,false,870,0,0,3,,https://www.pinedayasociadoshn.com/blog/derecho-penal/allanamiento-ilegal-violacion-domicilio-honduras,458cad4fdafe0a53d34d096a21700f66b46abff93efcec7ce5aa88a3039cc3a5,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
c7eb316f-2424-4938-8af8-9850c0d911ad,delitos-ambientales-como-denunciarlos-honduras,https://www.pinedayasociadoshn.com/blog/derecho-ambiental/delitos-ambientales-como-denunciarlos-honduras,Delitos ambientales en Honduras,Delitos ambientales en Honduras,Delitos Ambientales en Honduras,"Conozca los delitos ambientales en Honduras, cómo denunciarlos y las instituciones competentes. Información legal actualizada sobre protección ambiental.",Delitos ambientales en Honduras,derecho-ambiental,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:08.408Z,true,false,false,763,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-ambiental/delitos-ambientales-como-denunciarlos-honduras,cf7b1dcf7394b63e88b846560e0519e41b35c34e476f033115472a318c5f506d,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
6850c7ce-0601-4c15-8826-9e3615a4664c,violencia-domestica-ruta-legal-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/violencia-domestica-ruta-legal-honduras,Violencia Doméstica en Honduras: Cómo Denunciar,Violencia Doméstica en Honduras: Cómo Denunciar,Violencia Doméstica Honduras: Cómo Denunciar y,"Aprenda cómo denunciar violencia doméstica en Honduras. Conozca la Ley, medidas de protección, pruebas y proceso judicial. Busque justicia y seguridad.",Violencia Doméstica en Honduras: Cómo Denunciar,derecho-penal,informational,,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-26T16:08:52.579Z,true,false,false,1139,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-penal/violencia-domestica-ruta-legal-honduras,4d0409ea4349a148cdbc3d43868e4e0eb8e8ab1448b6fd86903e5dd3dcae890b,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
7f73730a-5fc5-4a92-aad5-4b38a0b3527a,divorcio-tipos-requisitos-tiempos-honduras,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-tipos-requisitos-tiempos-honduras,"Tipos de Divorcio en Honduras: Comparativa de Plazos,...","Tipos de Divorcio en Honduras: Comparativa de Plazos,...",Tipos de Divorcio en Honduras: Comparativa de Plazos,"Mutuo consentimiento, contencioso o express: comparamos los 3 tipos de divorcio en Honduras con plazos reales, costes aproximados y nivel de conflictividad.","Tipos de Divorcio en Honduras: Comparativa de Plazos,...",derecho-de-familia,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-06-20T10:00:50.739Z,false,false,false,708,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-tipos-requisitos-tiempos-honduras,f7d7903d43d0dd2d7958b1786a6fc855a883d2a06e82b60a2aba87d8d856e5b9,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
66154fea-ce69-4bb3-b733-17dc27e947ef,central-riesgos-honduras-consultar-impugnar,https://www.pinedayasociadoshn.com/blog/derecho-bancario/central-riesgos-honduras-consultar-impugnar,Central de Riesgos en Honduras,Central de Riesgos en Honduras,Central de Riesgos Honduras: cómo consultar e impugnar,"Consulte su historial en la Central de Riesgos de Honduras, detecte errores y conozca el proceso para impugnar información incorrecta.",Central de Riesgos en Honduras,derecho-bancario,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-26T07:43:27.308Z,true,false,false,755,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-bancario/central-riesgos-honduras-consultar-impugnar,2360140fcf23f97d5353df36bea24affae980965ac5f985a1558830da9202840,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
994cb71b-013f-4613-8647-9134bef091be,costos-honorarios-abogados-como-funcionan-honduras,https://www.pinedayasociadoshn.com/blog/practica-legal/costos-honorarios-abogados-como-funcionan-honduras,Honorarios de Abogados en Honduras,Honorarios de Abogados en Honduras,Honorarios de Abogados en Honduras,"Conozca cómo se fijan los honorarios de abogados en Honduras, modalidades de cobro, factores de costo y preguntas clave. Transparencia legal garantizada.",Honorarios de Abogados en Honduras,practica-legal,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:06.426Z,true,false,false,974,0,0,0,,https://www.pinedayasociadoshn.com/blog/practica-legal/costos-honorarios-abogados-como-funcionan-honduras,940925f52ae0f2090d817d305b5dcfa2ce9cc1ef27296622b29b4e532c5aa504,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
946041a4-2f61-4ff4-a05b-8c8848c2a8bb,recursos-sentencia-penal-apelacion-casacion-honduras,https://www.pinedayasociadoshn.com/blog/proceso-penal/recursos-sentencia-penal-apelacion-casacion-honduras,Recursos contra sentencia penal en Honduras,Recursos contra sentencia penal en Honduras,Apelación y Casación Penal en Honduras,"Guía sobre cómo recurrir una sentencia penal en Honduras. Diferencias entre apelación y casación ante la CSJ, plazos legales y errores comunes.",Recursos contra sentencia penal en Honduras,proceso-penal,informational,cuánto tiempo,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:25.658Z,true,false,false,588,0,0,1,,https://www.pinedayasociadoshn.com/blog/proceso-penal/recursos-sentencia-penal-apelacion-casacion-honduras,288159a715628248e6089092e32cba2b3763d77d4896f4112f7b8c9050a18c47,0,3,0.0000,1.67,NOINDEX_PENDING_REVIEW
13fc809b-491c-4cb8-965a-88bd33c7da4d,acoso-laboral-mobbing-honduras,https://www.pinedayasociadoshn.com/blog/derecho-laboral/acoso-laboral-mobbing-honduras,Acoso Laboral en Honduras: Cómo Identificarlo y Denunciarlo Legalmente,Acoso Laboral en Honduras: Cómo Identificarlo y Denunciarlo Legalmente,Acoso Laboral en Honduras: Leyes,Conozca cómo identificar y denunciar el acoso laboral en Honduras. Explicación del despido indirecto (Art. 114) y el acoso vertical (Art. 294 CP).,Acoso Laboral en Honduras: Cómo Identificarlo y Denunciarlo Legalmente,derecho-laboral,informational,,Pineda y Asociados,Emil Barahona,,Thania Marlene Paz,reviewed,lawyer_review_pending,2026-07-27T07:57:51.889Z,true,false,false,891,0,0,4,,https://www.pinedayasociadoshn.com/blog/derecho-laboral/acoso-laboral-mobbing-honduras,038c7736619ea8e95628a3dbbf5d07f3d938862df13f2c7315d2b04ed87d348e,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
519b14c4-e807-49db-8b80-116187ffccb1,derecho-ambiental-honduras,https://www.pinedayasociadoshn.com/blog/derecho-ambiental/derecho-ambiental-honduras,"Derecho Ambiental en Honduras: Licencias, Delitos","Derecho Ambiental en Honduras: Licencias, Delitos",Derecho Ambiental Honduras: Licencias y Delitos,"Conozca el derecho ambiental en Honduras: licencias, estudios de impacto, delitos y sanciones. Cumpla la normativa vigente.","Derecho Ambiental en Honduras: Licencias, Delitos",derecho-ambiental,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:58:20.039Z,true,false,false,1035,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-ambiental/derecho-ambiental-honduras,d7024be5f211c5714d46a1db6ae8de6a062dd23851ed4a6c380d2bc8f026876b,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
9c9f0a2f-1aeb-4d7a-a373-80386f90057e,custodia-hijos-honduras-juez,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/custodia-hijos-honduras-juez,Custodia de Hijos en Honduras 2026,Custodia de Hijos en Honduras 2026,Custodia de hijos en Honduras: criterios del juez,"Conozca los tipos de custodia y los criterios que evalúa un juez en Honduras para proteger el interés superior de niñas, niños y adolescentes.",Custodia de Hijos en Honduras 2026,derecho-de-familia,informational,guarda y custodia en honduras,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-26T07:43:27.644Z,true,false,false,1063,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/custodia-hijos-honduras-juez,4be33fee9d83d4fac96c92656bd5f2460ebb6325fd9e16bafa9c4b3a5da0ca46,0,7,0.0000,4.86,NOINDEX_PENDING_REVIEW
edf5f763-5171-4c0b-922f-e143ffcbd49f,pension-alimenticia-honduras-como-solicitarla,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/pension-alimenticia-honduras-como-solicitarla,"Pensión Alimenticia en Honduras: Cómo Solicitarla,...","Pensión Alimenticia en Honduras: Cómo Solicitarla,...",Cómo Solicitar Pensión Alimenticia en Honduras | Guía Legal,"Guía paso a paso para solicitar la pensión alimenticia en Honduras: requisitos, documentos, juzgado competente y qué hacer si el obligado no paga.","Pensión Alimenticia en Honduras: Cómo Solicitarla,...",derecho-de-familia,informational,porcentaje de pensión alimenticia por 2 hijos en honduras,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-06-23T16:34:41.355Z,false,false,false,612,0,0,2,,/blog/derecho-de-familia/pension-alimenticia-honduras-guia-completa,e24e0b6b000fb9b8dbcd2d0596e0963c13c0af0aa74768656bca9d34c73d0bc4,0,20,0.0000,8.70,NOINDEX_PENDING_REVIEW
4fc61a5b-0cf2-475f-bc61-347d61583ddd,arbitraje-cuando-conviene-como-funciona-honduras,https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/arbitraje-cuando-conviene-como-funciona-honduras,Arbitraje en Honduras: cuándo conviene y cómo funciona,Arbitraje en Honduras: cuándo conviene y cómo funciona,Arbitraje en Honduras: cuándo conviene y cómo funciona,"Explica el proceso arbitral, tipos (institucional vs ad hoc), cuándo incluir cláusula arbitral, ejecución del laudo y costos.",Arbitraje en Honduras: cuándo conviene y cómo funciona,conciliacion-arbitraje,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,published,lawyer_review_pending,2026-06-12T21:48:03.987Z,false,false,false,769,0,0,0,,https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/arbitraje-cuando-conviene-como-funciona-honduras,3dc531a7f21ea0944308a29dd54d092ee97396b80cd67f99ca1d00665b65acf0,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
1264fd4c-cf4d-4bb8-8df1-1a4711aa5f72,jornada-laboral-horas-extra-descansos-honduras,https://www.pinedayasociadoshn.com/blog/derecho-laboral/jornada-laboral-horas-extra-descansos-honduras,Jornada Laboral en Honduras: Horas Extra,Jornada Laboral en Honduras: Horas Extra,Jornada laboral Honduras: horas extra y descansos,"Revise los límites de jornada, descansos y recargos por horas extra en Honduras, además de la documentación útil para un reclamo laboral.",Jornada Laboral en Honduras: Horas Extra,derecho-laboral,informational,,Pineda y Asociados,Emil Barahona,,Thania Marlene Paz,reviewed,lawyer_review_pending,2026-07-26T07:43:28.389Z,true,false,false,901,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-laboral/jornada-laboral-horas-extra-descansos-honduras,a51a669450a0a6efbff2f9b1f766298298a47ca4194717846da817d40a5884a3,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
25ac201d-5c91-43af-8773-e09da8d86fa0,prescripcion-deudas-plazos-honduras,https://www.pinedayasociadoshn.com/blog/derecho-civil/prescripcion-deudas-plazos-honduras,Prescripción de Deudas en Honduras: Plazos y Requisitos,Prescripción de Deudas en Honduras: Plazos y Requisitos,Prescripción de Deudas Honduras: Plazos y ¿A los Cuántos Año,"¿En cuánto tiempo prescribe una deuda en Honduras? Plazos para deudas civiles, mercantiles y bancarias. Cómo interrumpir la prescripción y conservar tu derecho ",Prescripción de Deudas en Honduras: Plazos y Requisitos,derecho-civil,informational,cuando prescribe una deuda en honduras,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-25T06:31:08.386Z,true,false,false,1136,0,0,3,,https://www.pinedayasociadoshn.com/blog/derecho-civil/prescripcion-deudas-plazos-honduras,0938d74f5abd5ae4fd9cc4fcebb0f6ce1e9e3d767a9ec0be53d19b67889b75a7,2,86,0.0233,4.40,NOINDEX_PENDING_REVIEW
67566dce-493d-4986-95d9-0dcd7d26a89d,impuesto-renta-personas-fisicas-honduras,https://www.pinedayasociadoshn.com/blog/tributario/impuesto-renta-personas-fisicas-honduras,ISR para Personas Físicas en Honduras,ISR para Personas Físicas en Honduras,ISR Personas Físicas Honduras: Declaración y,"Conozca quién debe declarar el ISR en Honduras, cómo calcularlo, gastos deducibles y las consecuencias de no cumplir.",ISR para Personas Físicas en Honduras,tributario,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:16.136Z,true,false,false,1041,0,0,0,,https://www.pinedayasociadoshn.com/blog/tributario/impuesto-renta-personas-fisicas-honduras,d98e61973001cc2e7f57ced1542052ea147d4c0d2cdf462d9c31ca0d2e6096bf,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
